Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
BN16 1PQ,No,50.804051,-0.480048,507200,101600,TQ071015,"East Preston","East Preston",1994-05-01,1996-12-01,6,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031413,"Arun 010B"
BN16 1PR,Yes,50.805874,-0.476441,507450,101808,TQ074018,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1PS,Yes,50.807357,-0.476336,507454,101973,TQ074019,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1PT,Yes,50.807898,-0.477184,507393,102032,TQ073020,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1PU,Yes,50.807614,-0.476767,507423,102001,TQ074020,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1PW,Yes,50.803423,-0.476762,507433,101535,TQ074015,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1PX,Yes,50.807453,-0.474757,507565,101986,TQ075019,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1PY,Yes,50.806018,-0.475769,507497,101825,TQ074018,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1PZ,Yes,50.806379,-0.475814,507493,101865,TQ074018,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QA,Yes,50.806524,-0.478719,507288,101877,TQ072018,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QB,Yes,50.806092,-0.477966,507342,101830,TQ073018,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QD,Yes,50.807129,-0.478855,507277,101944,TQ072019,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QE,Yes,50.807219,-0.47678,507423,101957,TQ074019,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QF,No,50.820402,-0.509444,505092,103376,TQ050033,"Rustington West","Rustington",1999-12-01,2001-12-01,4,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031463,"Arun 007E"
BN16 1QG,No,50.820402,-0.509444,505092,103376,TQ050033,"Rustington West","Rustington",1993-08-01,2006-04-01,4,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031463,"Arun 007E"
BN16 1QH,Yes,50.804418,-0.475097,507548,101648,TQ075016,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QJ,Yes,50.805025,-0.476142,507473,101714,TQ074017,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1QL,Yes,50.805632,-0.474405,507594,101784,TQ075017,"East Preston","East Preston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QN,Yes,50.806565,-0.474247,507603,101888,TQ076018,"East Preston","East Preston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QP,Yes,50.80466,-0.47367,507648,101677,TQ076016,"East Preston","Kingston",1993-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QQ,Yes,50.804526,-0.471659,507790,101665,TQ077016,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QR,Yes,50.805039,-0.472394,507737,101721,TQ077017,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QS,Yes,50.805959,-0.473301,507671,101822,TQ076018,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QT,Yes,50.805337,-0.471817,507777,101755,TQ077017,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QU,Yes,50.807404,-0.47236,507734,101984,TQ077019,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QW,Yes,50.804311,-0.471084,507831,101642,TQ078016,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QX,Yes,50.808986,-0.47299,507686,102159,TQ076021,"East Preston","Kingston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QY,Yes,50.81051,-0.472613,507709,102329,TQ077023,"East Preston","Kingston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1QZ,Yes,50.812732,-0.473379,507650,102575,TQ076025,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RA,No,50.811763,-0.477711,507347,102461,TQ073024,"East Preston","East Preston",1990-02-01,1997-12-01,9,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031413,"Arun 010B"
BN16 1RB,Yes,50.813101,-0.476177,507452,102612,TQ074026,"East Preston","East Preston",1980-01-01,,10,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031414,"Arun 005C"
BN16 1RD,Yes,50.813917,-0.477385,507365,102701,TQ073027,"East Preston","East Preston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031415,"Arun 005D"
BN16 1RE,Yes,50.813757,-0.476085,507457,102685,TQ074026,"East Preston","East Preston",1980-01-01,,10,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031414,"Arun 005C"
BN16 1RF,Yes,50.814721,-0.477615,507347,102790,TQ073027,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031415,"Arun 005D"
BN16 1RG,Yes,50.814463,-0.475806,507475,102764,TQ074027,"East Preston","East Preston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031414,"Arun 005C"
BN16 1RH,No,50.811242,-0.479814,507200,102400,TQ072023,"East Preston","East Preston",1985-04-01,1995-01-01,8,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031413,"Arun 010B"
BN16 1RJ,No,50.813883,-0.47547,507500,102700,TQ075026,"East Preston","East Preston",1994-12-01,1996-12-01,8,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031414,"Arun 005C"
BN16 1RL,No,50.806766,-0.481379,507100,101900,TQ071018,"East Preston","East Preston",1985-04-01,1990-12-01,7,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031411,"Arun 010A"
BN16 1RN,Yes,50.804938,-0.468154,508036,101716,TQ080017,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RP,Yes,50.813001,-0.471936,507751,102607,TQ077026,"East Preston","East Preston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RQ,Yes,50.813965,-0.474843,507544,102710,TQ075027,"East Preston","East Preston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031414,"Arun 005C"
BN16 1RR,Yes,50.809231,-0.468355,508012,102193,TQ080021,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RS,Yes,50.807981,-0.458801,508688,102068,TQ086020,"East Preston","Kingston",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RT,Yes,50.806648,-0.460013,508606,101918,TQ086019,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RU,Yes,50.806735,-0.460488,508572,101927,TQ085019,"East Preston","Kingston",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RW,Yes,50.805968,-0.46848,508011,101830,TQ080018,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RX,Yes,50.804219,-0.46199,508472,101645,TQ084016,"East Preston","Kingston",1980-01-01,,9,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RY,Yes,50.804423,-0.460422,508582,101670,TQ085016,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1RZ,Yes,50.804588,-0.459286,508662,101690,TQ086016,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SA,Yes,50.803662,-0.458616,508711,101588,TQ087015,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SB,Yes,50.8047,-0.45756,508783,101705,TQ087017,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SD,Yes,50.803934,-0.456739,508843,101621,TQ088016,"East Preston","Kingston",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SE,Yes,50.804421,-0.455526,508927,101677,TQ089016,"East Preston","Kingston",1980-01-01,,5,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SF,Yes,50.802823,-0.455735,508916,101499,TQ089014,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SG,Yes,50.803291,-0.457834,508767,101548,TQ087015,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SH,Yes,50.802925,-0.462094,508468,101501,TQ084015,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SJ,Yes,50.803313,-0.464877,508271,101540,TQ082015,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SL,No,50.811733,-0.478152,507316,102457,TQ073024,"East Preston","East Preston",1993-01-01,1999-06-01,9,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031413,"Arun 010B"
BN16 1SN,Yes,50.803677,-0.469345,507955,101574,TQ079015,"East Preston","Kingston",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SP,No,50.809463,-0.481292,507100,102200,TQ070021,"East Preston","East Preston",1988-03-01,1992-12-01,8,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031413,"Arun 010B"
BN16 1SQ,Yes,50.802863,-0.460104,508608,101497,TQ086014,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SR,Yes,50.809927,-0.479616,507217,102254,TQ072022,"East Preston","East Preston",1990-07-01,,10,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031413,"Arun 010B"
BN16 1SS,No,50.8095,-0.484129,506900,102200,TQ069021,"East Preston","East Preston",1990-02-01,1996-12-01,8,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031415,"Arun 005D"
BN16 1ST,Yes,50.810677,-0.485454,506804,102329,TQ068023,"East Preston","East Preston",1990-07-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031415,"Arun 005D"
BN16 1SU,No,50.811733,-0.478152,507316,102457,TQ073024,"East Preston","East Preston",1990-07-01,2000-09-01,9,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031413,"Arun 010B"
BN16 1SW,Yes,50.80392,-0.4728,507711,101596,TQ077015,"East Preston","Kingston",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031412,"Arun 008A"
BN16 1SX,No,50.809536,-0.486967,506700,102200,TQ066021,"East Preston","East Preston",1990-07-01,1994-05-01,9,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031411,"Arun 010A"
BN16 1SY,Yes,50.820402,-0.509444,505092,103376,TQ050033,"Rustington West","Rustington",1995-01-01,,4,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031463,"Arun 007E"
BN16 1SZ,No,50.820402,-0.509444,505092,103376,TQ050033,"Rustington West","Rustington",1995-07-01,2006-02-01,4,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031463,"Arun 007E"
BN16 1TA,No,50.811763,-0.477711,507347,102461,TQ073024,"East Preston","East Preston",1995-12-01,1997-12-01,9,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031413,"Arun 010B"
